Mes;Dia;Fecha;Hora;Temp externa (°C);Max temp (°C);Min Temp (°C);HR% Ext;Punto Rocio;Velocidad Viento;Direccion Viento;Wind Run;Hi Speed;Hi Dir;Wind Chill;Heat Index;THW Index;THSW Index;Presion Bar (milibar);LLUVIA (mm);tasa lluvia;Radiacion Solar (W/m2);Energía Solar (langleys);Hi Solar Rad;UV Index;UV Dose;Hi UV;Heat D-D;Cool D-D;Temp  interior;HR% int;Punto Rocio int;Heat index int;EMC;In Air Density;ET (mm);Wind Samp;Wind TX;ISS Recept;Arc Int
Abril;14;14/04/2017;5:00 a. m.;23,9;24,2;23,9;86;21,5;0;---;0;0;---;23,9;25,7;25,7;24,6;1008,1;0;0;0;0;0;0;0;0;0;0,234;29,8;69;23,5;34,6;12,35;11.264;0,0254;1239;5;99,6;60
Abril;14;14/04/2017;6:00 a. m.;23,6;23,9;23,6;86;21,1;0;---;0;0;---;23,6;25;25;23,9;1008,9;0;0;1;0,09;7;0;0;0;0;0,218;29,5;69;23,2;33,8;12,35;11.293;0;1242;5;99,8;60
Abril;14;14/04/2017;7:00 a. m.;24,8;24,8;23,5;86;22,3;0;SW;0;0,4;SW;24,8;26,7;26,7;27,2;1009,6;0;0;41;3,53;74;0;0;0;0;0,269;29,3;70;23,2;33,5;12,57;11.308;0,0254;1246;5;100;60
Abril;14;14/04/2017;8:00 a. m.;27,3;27,3;24,8;78;23,2;0,4;E;1,61;1,8;SSE;27,3;30,3;30,3;33;1010,2;0;0;178;15,31;385;0,9;0,39;1,6;0;0,375;29,5;70;23,5;33,9;12,55;11.303;0,127;1234;5;99,2;60
Abril;14;14/04/2017;9:00 a. m.;30,7;30,7;27,3;67;23,9;0,4;SE;1,61;2,2;SSE;30,7;36;36;41,6;1010,5;0;0;474;40,77;606;3,1;1,33;4,5;0;0,516;26,8;38;11,3;26,2;7,25;11.586;0,3048;1254;5;100;60
Abril;14;14/04/2017;10:00 a. m.;32,2;32,2;30,7;60;23,4;0,4;NW;1,61;2,7;NNW;32,2;37,6;37,6;44,3;1010;0;0;702;60,38;788;6,1;2,61;7,6;0;0,576;26,6;35;9,9;25,8;6,85;11.602;0,4826;1259;5;100;60
Abril;14;14/04/2017;11:00 a. m.;33,4;33,4;32,1;59;24,3;0,4;NNW;1,61;2,2;WSW;33,4;40,5;40,5;47,6;1010,1;0;0;843;72,51;884;8,9;3,81;9,8;0;0,63;27,1;34;9,9;26,2;6,62;11.584;0,5842;1250;5;100;60
Abril;14;14/04/2017;12:00 p. m.;34,8;34,9;33,4;53;23,8;0,4;WSW;1,61;2,7;SW;34,8;41,9;41,9;48,9;1009,3;0;0;909;78,18;923;10,5;4,5;10,8;0;0,687;27,8;33;10,1;27;6,47;11.545;0,6604;1251;5;100;60
Abril;14;14/04/2017;1:00 p. m.;35,8;35,8;34,5;56;25,7;0,4;W;1,61;2,7;W;35,8;46,3;46,3;53,1;1007,9;0;0;911;78,36;932;10,6;4,54;10,9;0;0,729;28,6;32;10,3;27,8;6,28;11.497;0,6604;1249;5;100;60
Abril;14;14/04/2017;2:00 p. m.;34,5;36,2;34,5;57;24,7;0,9;NNW;3,22;3,6;SW;34,5;42,7;42,7;49,4;1006,6;0;0;683;58,75;997;7,7;3,3;10,1;0;0,674;31,1;37;14,7;30,7;6,99;11.340;0,508;1252;5;100;60
Abril;14;14/04/2017;3:00 p. m.;25,6;34,5;25,6;74;20,6;0,9;W;3,22;8,5;ESE;25,6;27;27;27,9;1009;0;0;94;8,09;376;1;0,43;4,1;0;0,303;33,4;46;20,2;36,5;8,31;11.202;0,1016;1243;5;99,9;60
Abril;14;14/04/2017;4:00 p. m.;25,2;25,6;25;76;20,6;0;WSW;0;2,7;S;25,2;26,6;26,6;26,7;1007,6;0;0;34;2,92;63;0;0;0,5;0;0,285;32,6;51;21,2;36,1;9,14;11.200;0,0254;1220;5;98,1;60
Abril;14;14/04/2017;5:00 p. m.;25,5;25,5;25,1;78;21,4;0;W;0;1,8;W;25,5;27,2;27,2;27,1;1008,3;0;0;16;1,38;25;0;0;0;0;0,299;31,8;54;21,3;35,2;9,67;11.236;0,0254;1213;5;97,5;60
Abril;14;14/04/2017;6:00 p. m.;25,1;25,5;24,9;79;21,2;0;SSW;0;1,8;S;25,1;26,7;26,7;25,9;1010,3;0;0;1;0,09;12;0;0;0;0;0,28;31,2;56;21,4;34,4;9,99;11.278;0;1253;5;100;60
Abril;14;14/04/2017;7:00 p. m.;24,9;25,2;24,9;81;21,5;0;NNE;0;2,7;NNE;24,9;26,7;26,7;25,9;1009,9;0;0;1;0,09;14;0;0;0;0;0,275;30,6;58;21,4;33,9;10,31;11.296;0;1257;5;100;60
Abril;14;14/04/2017;8:00 p. m.;25,3;25,3;24,6;79;21,4;0;NNE;0;0,9;NNE;25,3;27;27;26,2;1010,1;0;0;0;0;0;0;0;0;0;0,289;30,2;59;21,3;33,2;10,52;11.317;0,0254;1267;5;100;60
Abril;14;14/04/2017;9:00 p. m.;24,9;25,4;24,9;82;21,7;0;NNE;0;0,4;NNE;24,9;26,7;26,7;25,9;1010,3;0;0;0;0;0;0;0;0;0;0,275;29,7;61;21,4;32,7;10,93;11.334;0,0254;1263;5;100;60
Abril;14;14/04/2017;10:00 p. m.;24,6;24,9;24,6;83;21,5;0;NNE;0;0,9;NNE;24,6;26,4;26,4;25,6;1010,8;0;0;0;0;0;0;0;0;0;0,262;29,4;62;21,3;32,2;11,05;11.354;0,0254;1272;5;100;60
Abril;14;14/04/2017;11:00 p. m.;24,2;24,6;24,1;84;21,3;0;NNE;0;0,4;NNE;24,2;25,8;25,8;25,1;1011,2;0;0;0;0;0;0;0;0;0;0,243;29,1;63;21,3;31,7;11,26;11.371;0,0254;1273;5;100;60
Abril;14;15/04/2017;12:00 a. m.;24,2;24,3;24,1;85;21,5;0;---;0;0;---;24,2;25,9;25,9;25,1;1010,1;0;0;0;0;0;0;0;0;0;0,243;28,8;65;21,6;31,7;11,67;11.361;0,0254;1272;5;100;60
Abril;15;15/04/2017;1:00 a. m.;23,9;24,2;23,9;85;21,2;0;NNE;0;0,4;NNE;23,9;25,6;25,6;24,8;1009,4;0;0;0;0;0;0;0;0;0;0,231;28,6;65;21,4;31,2;11,68;11.366;0,0254;1269;5;100;60
Abril;15;15/04/2017;2:00 a. m.;23,6;23,9;23,6;86;21,1;0;NNE;0;0,4;NNE;23,6;25,1;25,1;24,3;1009,4;0;0;0;0;0;0;0;0;0;0,22;28,4;66;21,4;30,8;11,89;11.373;0,0254;1273;5;100;60
Abril;15;15/04/2017;3:00 a. m.;23,4;23,7;23,4;86;21;0;NNE;0;0,4;NNE;23,4;24,8;24,8;24;1008,9;0;0;0;0;0;0;0;0;0;0,213;28,2;67;21,5;30,5;12,1;11.375;0,0254;1276;5;100;60
Abril;15;15/04/2017;4:00 a. m.;23,2;23,5;23,2;86;20,7;0;---;0;0;---;23,2;24,4;24,4;23,6;1009;0;0;0;0;0;0;0;0;0;0,201;27,9;68;21,5;30,2;12,3;11.384;0,0254;1271;5;100;60
Abril;15;15/04/2017;5:00 a. m.;22,8;23,2;22,7;86;20,3;0;NNE;0;0,4;NNE;22,8;24;24;23,2;1009,1;0;0;0;0;0;0;0;0;0;0,185;27,8;69;21,6;30,1;12,47;11.390;0,0254;1271;5;100;60
Abril;15;15/04/2017;6:00 a. m.;22,6;22,8;22,6;86;20,1;0;---;0;0;---;22,6;23,8;23,8;23;1009,5;0,254;0;1;0,09;9;0;0;0;0;0,178;27,6;69;21,4;29,6;12,49;11.407;0;1271;5;100;60
Abril;15;15/04/2017;7:00 a. m.;23,4;23,4;22,6;86;21;0;---;0;0;---;23,4;24,8;24,8;25;1009,8;0;0;33;2,84;67;0;0;0;0;0,213;27,4;70;21,5;29,6;12,77;11.413;0,0254;1260;5;100;60
Abril;15;15/04/2017;8:00 a. m.;27,7;27,7;23,5;73;22,4;0;NNE;0;0,4;NNE;27,7;30,3;30,3;33,1;1010,7;0;0;181;15,57;487;1;0,43;1,7;0;0,389;25,7;43;12,1;25,3;8,05;11.624;0,127;1269;5;100;60
Abril;15;15/04/2017;9:00 a. m.;29,6;29,6;27,7;70;23,5;0;SE;0;1,8;ESE;29,6;34,1;34,1;38,6;1011,1;0;0;355;30,53;717;2,8;1,2;4,1;0;0,468;24,4;38;9,1;23,8;7,33;11.709;0,254;1271;5;100;60
Abril;15;15/04/2017;10:00 a. m.;30,3;30,3;29,6;66;23,3;0;W;0;1,3;W;30,3;35,1;35,1;39,3;1011;0;0;370;31,82;397;4;1,71;4,6;0;0,5;25,1;39;10,2;24,6;7,51;11.669;0,254;1276;5;100;60
Abril;15;15/04/2017;11:00 a. m.;32,4;32,4;30,3;58;23,1;0,4;WSW;1,61;2,2;W;32,4;37,6;37,6;44,3;1010,6;0;0;701;60,29;1005;8;3,43;10,5;0;0,586;28,2;46;15,5;28,4;8,45;11.487;0,508;1273;5;100;60
Abril;15;15/04/2017;12:00 p. m.;32,1;32,4;31,6;60;23,4;0,4;W;1,61;3,1;WSW;32,1;37,4;37,4;43,7;1009,8;0;0;601;51,69;951;7,6;3,26;10,4;0;0,574;26,5;33;8,9;25,6;6,55;11.613;0,4318;1278;5;100;60
Abril;15;15/04/2017;1:00 p. m.;33,1;33,6;32,2;59;24;0,4;WSW;1,61;2,7;N;33,1;39,5;39,5;46,2;1008,7;0;0;921;79,22;1088;10,1;4,33;11,8;0;0,613;26,8;32;8,7;25,8;6,34;11.589;0,6096;1276;5;100;60
Abril;15;15/04/2017;2:00 p. m.;33,8;34,2;33,1;59;24,7;0,4;NNW;1,61;3,1;NNW;33,8;41,6;41,6;48,4;1007,7;0;0;778;66,92;988;8,2;3,51;10,5;0;0,646;27,9;35;11,1;27,2;6,76;11.512;0,5588;1275;5;100;60
Abril;15;15/04/2017;3:00 p. m.;33,8;33,9;33,6;59;24,7;0,4;WSW;1,61;2,2;WSW;33,8;41,6;41,6;47,1;1007,1;0;0;431;37,07;731;4,2;1,8;5;0;0,646;32;46;18,9;33,9;8,36;11.254;0,3048;1273;5;100;60
Abril;15;15/04/2017;4:00 p. m.;33,3;34,7;33,3;58;23,9;0,4;WSW;1,61;2,7;N;33,3;39,9;39,9;46,3;1006,6;0;0;448;38,53;744;3,3;1,41;5,1;0;0,625;33,3;51;21,8;37,6;9,11;11.150;0,3302;1275;5;100;60
Abril;15;15/04/2017;5:00 p. m.;31,3;33,3;31,2;65;23,9;0;W;0;1,3;WSW;31,3;36,4;36,4;38,6;1006,8;0;0;106;9,12;116;0,8;0,34;1,3;0;0,539;33,3;54;22,8;38,6;9,57;11.136;0,0762;1275;5;100;60
Abril;15;15/04/2017;6:00 p. m.;30,7;31,3;30,7;69;24,3;0;W;0;1,3;W;30,7;36,3;36,3;36,3;1007,3;0;0;63;5,42;105;0,1;0,04;0,5;0;0,514;32,8;56;22,9;38,1;9,93;11.156;0,0508;1273;5;100;60
Abril;15;15/04/2017;7:00 p. m.;28,9;30,7;28,9;77;24,5;0;---;0;0;---;28,9;34,2;34,2;33,5;1007,6;0;0;1;0,09;9;0;0;0;0;0,442;32,3;58;23;37,3;10,25;11.179;0;1277;5;100;60
Abril;15;15/04/2017;8:00 p. m.;27,7;28,9;27,7;81;24,1;0;---;0;0;---;27,7;31,5;31,5;30,7;1007,6;0;0;0;0;0;0;0;0;0;0,389;31,7;59;22,7;36,1;10,47;11.208;0,0254;1274;5;100;60
Abril;15;15/04/2017;9:00 p. m.;26,7;27,6;26,7;83;23,6;0;WSW;0;0,4;WSW;26,7;29,7;29,7;28,8;1007,8;0;0;0;0;0;0;0;0;0;0,35;31,1;61;22,7;35,2;10,83;11.229;0,0254;1272;5;100;60
Abril;15;15/04/2017;10:00 p. m.;26;26,7;26;84;23,1;0;---;0;0;---;26;28,4;28,4;27,6;1008,9;0;0;0;0;0;0;0;0;0;0,319;30,6;63;22,8;34,9;11,21;11.260;0,0254;1275;5;100;60
Abril;15;15/04/2017;11:00 p. m.;25,6;26;25,6;84;22,7;0;---;0;0;---;25,6;27,8;27,8;26,9;1008,7;0;0;0;0;0;0;0;0;0;0,303;30,2;63;22,3;34,1;11,22;11.281;0,0254;1272;5;100;60
Abril;15;16/04/2017;12:00 a. m.;25,1;25,6;25;85;22,4;0;---;0;0;---;25,1;27,1;27,1;26,2;1008,6;0;0;0;0;0;0;0;0;0;0,28;29,7;64;22,2;33,3;11,43;11.300;0,0254;1272;5;100;60
Abril;16;16/04/2017;1:00 a. m.;25,3;25,4;25,1;84;22,4;0;WSW;0;0,4;WSW;25,3;27,4;27,4;26,6;1008,5;0;0;0;0;0;0;0;0;0;0,292;29,4;66;22,4;32,9;11,85;11.308;0,0254;1272;5;100;60
Abril;16;16/04/2017;2:00 a. m.;25,3;25,4;25,2;85;22,6;0;WSW;0;0,4;WSW;25,3;27,4;27,4;26,5;1007,9;0;0;0;0;0;0;0;0;0;0,289;29,1;67;22,3;32,5;12,06;11.315;0,0254;1276;5;100;60
Abril;16;16/04/2017;3:00 a. m.;24,6;25,3;24,6;85;21,9;0;---;0;0;---;24,6;26,4;26,4;25,6;1007,7;0;0;0;0;0;0;0;0;0;0,262;28,8;68;22,3;32,2;12,27;11.320;0,0254;1276;5;100;60
Abril;16;16/04/2017;4:00 a. m.;24,2;24,6;24,2;86;21,7;0;---;0;0;---;24,2;26;26;25,1;1008,2;0;0;0;0;0;0;0;0;0;0,245;28,6;68;22,1;31,7;12,28;11.338;0,0254;1270;5;100;60
Abril;16;16/04/2017;5:00 a. m.;24,1;24,3;24,1;86;21,6;0;---;0;0;---;24,1;25,9;25,9;24,9;1008,1;0;0;0;0;0;0;0;0;0;0,241;28,4;69;22,2;31,3;12,43;11.345;0,0254;1272;5;100;60
Abril;16;16/04/2017;6:00 a. m.;23,6;24,1;23,6;86;21,1;0;---;0;0;---;23,6;25,1;25,1;24,2;1008,9;0;0;1;0,09;7;0;0;0;0;0,22;28,2;70;22,2;31;12,69;11.362;0;1272;5;100;60
Abril;16;16/04/2017;7:00 a. m.;24,6;24,6;23,6;87;22,2;0;---;0;0;---;24,6;26,4;26,4;26,7;1009,4;0;0;30;2,58;47;0;0;0;0;0,259;27,9;70;22;30,5;12,71;11.380;0,0254;1276;5;100;60
Abril;16;16/04/2017;8:00 a. m.;28,2;28,2;24,6;78;24;0;S;0;1,8;SE;28,2;32,5;32,5;35,1;1010,2;0;0;167;14,36;411;0,9;0,39;2;0;0,412;28,2;70;22,2;31;12,69;11.377;0,1016;1270;5;100;60
Abril;16;16/04/2017;9:00 a. m.;32;32;28,2;66;24,8;0;SE;0;2,2;W;32;38,9;38,9;45;1010,2;0;0;520;44,73;619;3,5;1,5;4,9;0;0,569;29,2;69;22,9;33,1;12,37;11.326;0,3556;1270;5;100;60
Abril;16;16/04/2017;10:00 a. m.;33,1;33,3;31,6;61;24,6;0,4;NNW;1,61;2,2;WSW;33,1;40,3;40,3;47,2;1010,4;0;0;712;61,24;788;6,6;2,83;8,1;0;0,616;30,7;68;24,1;36,2;12,16;11.245;0,508;1275;5;100;60
Abril;16;16/04/2017;11:00 a. m.;34,2;34,4;33,1;54;23,6;0,4;WSW;1,61;2,2;SW;34,2;40,8;40,8;47,9;1009,9;0;0;843;72,51;895;9,5;4,07;10,8;0;0,662;32,6;66;25,4;40,8;11,65;11.142;0,6096;1273;5;100;60
Abril;16;16/04/2017;12:00 p. m.;35,3;35,4;34,2;55;24,9;0,9;W;3,22;3,1;W;35,3;44,3;44,3;51,3;1008,9;0;0;919;79,04;935;11,4;4,89;11,7;0;0,708;34,3;64;26,5;45,2;11,25;11.044;0,6604;1275;5;100;60
Abril;16;16/04/2017;1:00 p. m.;36,4;36,4;35,3;46;22,9;0,9;WSW;3,22;3,6;SW;36,4;42,8;42,8;49,3;1007,8;0;0;928;79,82;939;11,5;4,93;11,8;0;0,752;35,8;61;27,1;48,8;10,66;10.964;0,6858;1272;5;100;60
Abril;16;16/04/2017;2:00 p. m.;35,7;36,5;35,4;53;24,6;0,9;NNW;3,22;4,9;SW;35,7;44,2;44,2;50,6;1007;0;0;605;52,04;984;7,6;3,26;11,1;0;0,722;36,8;60;27,7;51,7;10,42;10.907;0,4572;1271;5;100;60
Abril;16;16/04/2017;3:00 p. m.;35,8;36,4;34,4;49;23,5;1,3;NNW;4,83;5,4;SW;35,8;42,6;42,6;49,2;1006,7;0;0;610;52,47;904;5,8;2,49;8,6;0;0,729;37,1;58;27,4;51,6;10,03;10.901;0,4826;1268;5;100;60
Abril;16;16/04/2017;4:00 p. m.;34,3;36,4;34,1;46;21;0,9;E;3,22;4;NNE;34,3;38,2;38,2;46,1;1006,1;0;0;560;48,17;789;3,8;1,63;5,6;0;0,664;37,2;56;26,9;50,8;9,69;10.903;0,4318;1276;5;100;60
Abril;16;16/04/2017;5:00 p. m.;33,1;34,7;33,1;46;19,9;0,4;E;1,61;3,1;ESE;33,1;35,9;35,9;41,8;1006,8;0;0;295;25,37;513;1,4;0,6;2,5;0;0,616;36,9;56;26,7;49,8;9,71;10.926;0,2286;1275;5;100;60
Abril;16;16/04/2017;6:00 p. m.;30,6;33,1;30,6;57;21,1;0;SSW;0;2,7;SSE;30,6;33,7;33,7;33,2;1007,6;0;0;42;3,61;76;0;0;0;0;0,512;36;57;26,1;47,3;9,98;10.979;0,0508;1265;5;100;60
Abril;16;16/04/2017;7:00 p. m.;28,3;30,6;28,3;65;21,1;0;SSE;0;2,2;SE;28,3;30,5;30,5;29,4;1008,1;0;0;2;0,17;14;0;0;0;0;0,417;34,9;58;25,4;44,4;10,25;11.037;0,0254;1265;5;100;60
Abril;16;16/04/2017;8:00 p. m.;27,6;28,3;27,6;71;21,8;0;WSW;0;0,4;WSW;27,6;29,9;29,9;28,8;1009,2;0;0;0;0;0;0;0;0;0;0,384;33,9;59;24,8;41,9;10,39;11.100;0,0254;1264;5;100;60
Abril;16;16/04/2017;9:00 p. m.;26,7;27,6;26,4;77;22,3;0;WSW;0;0,4;WSW;26,7;28,9;28,9;27,9;1010;0;0;0;0;0;0;0;0;0;0,347;33,2;61;24,7;40,6;10,75;11.137;0,0254;1270;5;100;60
Abril;16;16/04/2017;10:00 p. m.;26,6;26,7;26,4;76;22;0;WSW;0;1,8;SE;26,6;28,7;28,7;27,6;1011,3;0;0;0;0;0;0;0;0;0;0,345;32,6;61;24,1;39;10,75;11.187;0,0254;1258;5;100;60
Abril;16;16/04/2017;11:00 p. m.;26,5;26,6;26,4;75;21,7;0;SSW;0;0,9;ENE;26,5;28,4;28,4;27,3;1011,5;0;0;0;0;0;0;0;0;0;0,34;32;62;23,8;37,7;10,96;11.218;0,0254;1267;5;100;60
Abril;16;17/04/2017;12:00 a. m.;26,1;26,5;26,1;78;22;0;SSE;0;0,9;SE;26,1;28,1;28,1;27;1010,3;0;0;0;0;0;0;0;0;0;0,324;31,6;63;23,7;36,8;11,17;11.223;0,0254;1267;5;100;60
Abril;17;17/04/2017;1:00 a. m.;25,3;26,1;25,3;81;21,8;0;E;0;0,9;ESE;25,3;27,2;27,2;26,2;1010;0;0;0;0;0;0;0;0;0;0,292;31,1;64;23,5;35,8;11,33;11.240;0,0254;1272;5;100;60
Abril;17;17/04/2017;2:00 a. m.;25,1;25,3;25;83;22;0;NNE;0;0,4;E;25,1;27,1;27,1;26;1009,2;0;0;0;0;0;0;0;0;0;0,282;30,7;65;23,4;35,6;11,56;11.247;0,0254;1278;5;100;60
Abril;17;17/04/2017;3:00 a. m.;25,3;25,3;25,1;82;22;0;NW;0;0,9;NW;25,3;27,2;27,2;26,2;1009,1;0;0;0;0;0;0;0;0;0;0,289;30,5;66;23,4;35,4;11,77;11.253;0,0254;1272;5;100;60
Abril;17;17/04/2017;4:00 a. m.;24,9;25,3;24,9;84;22,1;0;NW;0;0,4;NW;24,9;26,8;26,8;25,8;1009,6;0;0;0;0;0;0;0;0;0;0,275;30,2;67;23,4;34,9;12;11.272;0,0254;1268;5;100;60
Abril;17;17/04/2017;5:00 a. m.;24,7;24,9;24,7;84;21,8;0;NW;0;0,4;NW;24,7;26,5;26,5;25,4;1010;0;0;0;0;0;0;0;0;0;0,264;29,9;68;23,4;34,6;12,21;11.285;0,0254;1276;5;100;60
Abril;17;17/04/2017;6:00 a. m.;24,8;24,9;24,7;84;21,9;0;NW;0;0,4;NW;24,8;26,7;26,7;25,7;1010,7;0;0;0;0;0;0;0;0;0;0,271;29,7;68;23,2;34,1;12,23;11.305;0;1274;5;100;60
Abril;17;17/04/2017;7:00 a. m.;25,4;25,4;24,8;83;22,3;0;NW;0;0,9;NW;25,4;27,4;27,4;27,8;1010,9;0;0;34;2,92;84;0;0;0;0;0,294;29,6;69;23,3;34,1;12,35;11.309;0,0254;1275;5;100;60
Abril;17;17/04/2017;8:00 a. m.;26,3;26,3;25,4;81;22,8;0;NW;0;0,4;NW;26,3;28,7;28,7;30,3;1012;0;0;111;9,55;171;0,5;0,21;1,1;0;0,333;29,3;74;24,2;34,3;13,86;11.316;0,0762;1275;5;100;60
Abril;17;17/04/2017;9:00 a. m.;27,6;27,6;26,3;76;23;0,4;NNW;1,61;2,7;SW;27,6;30,6;30,6;33,2;1012,1;0;0;210;18,06;236;1,7;0,73;1,9;0;0,387;28,3;59;19,5;29,7;10,55;11.442;0,1524;1272;5;100;60
Abril;17;17/04/2017;10:00 a. m.;28,5;28,6;27,6;73;23,2;0,4;NW;1,61;1,8;SW;28,5;32,3;32,3;35,4;1011,9;0;0;264;22,71;320;2,8;1,2;3,7;0;0,424;26,4;41;12,1;25,9;7,75;11.610;0,1778;1267;5;100;60
Abril;17;17/04/2017;11:00 a. m.;28,9;29,1;28,5;72;23,4;0,4;WSW;1,61;2,7;SW;28,9;33,2;33,2;37,5;1011,2;0;0;368;31,65;420;4,4;1,89;5,1;0;0,442;27,2;63;19,6;28,4;11,33;11.471;0,254;1273;5;100;60
Abril;17;17/04/2017;12:00 p. m.;29,5;29,5;28,9;72;23,9;0,4;WSW;1,61;1,8;SW;29,5;34,3;34,3;37,8;1010,3;0;0;292;25,12;327;3,8;1,63;4,2;0;0,465;27,8;60;19,4;29,1;10,75;11.440;0,2032;1260;5;100;60
Abril;17;17/04/2017;1:00 p. m.;30,1;30,1;29,5;70;24;0,4;WSW;1,61;1,8;SW;30,1;35,3;35,3;38,9;1010;0;0;310;26,66;325;4;1,71;4,3;0;0,488;28,5;66;21,5;31,1;11,88;11.374;0,2032;1276;5;100;60
Abril;17;17/04/2017;2:00 p. m.;31,4;31,4;29,9;65;24,1;0,9;WSW;3,22;2,7;SW;31,4;36,9;36,9;42,6;1009,2;0;0;511;43,95;921;5,8;2,49;8,4;0;0,546;27,6;45;14,6;27,4;8,32;11.506;0,381;1267;5;100;60
Abril;17;17/04/2017;3:00 p. m.;31,1;32,1;31;65;23,8;0,4;NNW;1,61;3,1;W;31,1;36;36;41,9;1008,6;0;0;486;41,8;817;4,8;2,06;7,5;0;0,532;27,3;40;12,5;26,8;7,55;11.531;0,3556;1266;5;100;60
Abril;17;17/04/2017;4:00 p. m.;30,3;31,2;30,3;69;24;0,4;WSW;1,61;2,7;N;30,3;35,7;35,7;39,9;1008,3;0;0;256;22,02;334;2,1;0,9;2,9;0;0,5;27,6;50;16,2;27,8;9,12;11.475;0,1778;1269;5;100;60
Abril;17;17/04/2017;5:00 p. m.;29,4;30,3;29,4;70;23,3;0;WSW;0;2,7;SW;29,4;33,7;33,7;35,7;1008,5;0;0;97;8,34;179;0,6;0,26;1,3;0;0,461;29,4;56;19,7;31,2;10,05;11.355;0,0762;1270;5;100;60
Abril;17;17/04/2017;6:00 p. m.;28,3;29,4;28,3;76;23,7;0;---;0;0;---;28,3;32,4;32,4;32,1;1009,3;0;0;30;2,58;58;0;0;0;0;0,417;30,2;58;21;33;10,32;11.313;0,0254;1279;5;100;60
Abril;17;17/04/2017;7:00 p. m.;27,2;28,3;27,1;80;23,4;0;---;0;0;---;27,2;30,2;30,2;29,4;1009,6;0;0;0;0;0;0;0;0;0;0,368;30,2;60;21,5;33,4;10,7;11.307;0;1273;5;100;60
Abril;17;17/04/2017;8:00 p. m.;26,8;27,2;26,8;82;23,4;0;---;0;0;---;26,8;29,7;29,7;28,9;1009,7;0;0;0;0;0;0;0;0;0;0,352;29,9;61;21,6;33,2;10,91;11.315;0,0254;1270;5;100;60
Abril;17;17/04/2017;9:00 p. m.;26,3;26,8;26,3;83;23,2;0;WSW;0;0,4;WSW;26,3;28,9;28,9;28,1;1010,2;0;0;0;0;0;0;0;0;0;0,333;29,6;63;21,8;32,8;11,24;11.329;0,0254;1270;5;100;60
Abril;17;17/04/2017;10:00 p. m.;26,1;26,3;26,1;84;23,1;0;---;0;0;---;26,1;28,6;28,6;27,7;1010,7;0;0;0;0;0;0;0;0;0;0,322;29,3;64;21,8;32,3;11,46;11.349;0,0254;1268;5;100;60
Abril;17;17/04/2017;11:00 p. m.;25,7;26,1;25,7;84;22,8;0;---;0;0;---;25,7;28;28;27,2;1010,5;0;0;0;0;0;0;0;0;0;0,308;29,1;65;21,8;32,1;11,66;11.354;0,0254;1272;5;100;60
Abril;17;18/04/2017;12:00 a. m.;25,4;25,7;25,4;85;22,7;0;WSW;0;0,4;WSW;25,4;27,7;27,7;26,8;1010,3;0;0;0;0;0;0;0;0;0;0,296;28,8;66;21,8;31,8;11,87;11.359;0,0254;1271;5;100;60
Abril;18;18/04/2017;1:00 a. m.;25,3;25,4;25,3;85;22,6;0;---;0;0;---;25,3;27,4;27,4;26,6;1010;0;0;0;0;0;0;0;0;0;0,289;28,6;67;21,9;31,5;12,08;11.363;0,0254;1272;5;100;60
Abril;18;18/04/2017;2:00 a. m.;24,8;25,3;24,8;86;22,3;0;WSW;0;0,4;WSW;24,8;26,8;26,8;26;1009,3;0;0;0;0;0;0;0;0;0;0,271;28,5;68;22;31,4;12,28;11.357;0,0254;1270;5;100;60
Abril;18;18/04/2017;3:00 a. m.;24,3;24,8;24,3;86;21,8;0;---;0;0;---;24,3;26,1;26,1;25,2;1008,9;0;0;0;0;0;0;0;0;0;0,248;28,3;69;22;31,1;12,43;11.361;0,0254;1270;5;100;60
Abril;18;18/04/2017;4:00 a. m.;24,2;24,3;24,1;86;21,7;0;---;0;0;---;24,2;25,9;25,9;25,1;1009,7;0;0;0;0;0;0;0;0;0;0,243;28,1;70;22,1;30,8;12,7;11.377;0,0254;1274;5;100;60
Abril;18;18/04/2017;5:00 a. m.;24,3;24,3;24,2;86;21,8;0;---;0;0;---;24,3;26,1;26,1;25,2;1010,4;0;0;0;0;0;0;0;0;0;0,248;27,9;70;22;30,5;12,71;11.392;0,0254;1271;5;100;60
Abril;18;18/04/2017;6:00 a. m.;24,1;24,3;24,1;86;21,6;0;---;0;0;---;24,1;25,9;25,9;25;1011;0;0;2;0,17;21;0;0;0;0;0,241;27,8;71;22,1;30,4;12,97;11.401;0;1276;5;100;60
Abril;18;18/04/2017;7:00 a. m.;25,2;25,2;24,1;85;22,5;0;WSW;0;0,4;WSW;25,2;27,3;27,3;28,5;1011,7;0;0;69;5,93;107;0;0;0;0;0,285;27,8;71;22,1;30,4;12,97;11.408;0,0508;1272;5;100;60
Abril;18;18/04/2017;8:00 a. m.;27,2;27,2;25,2;80;23,4;0;WSW;0;1,3;WSW;27,2;30,2;30,2;32,5;1012,1;0;0;155;13,33;206;0,8;0,34;1,1;0;0,368;26,3;47;14,1;26,2;8,66;11.595;0,1016;1266;5;100;60
Abril;18;18/04/2017;9:00 a. m.;28,2;28,2;27,2;77;23,8;0;WSW;0;1,3;WSW;28,2;32,3;32,3;34,7;1012,5;0;0;191;16,43;264;1,8;0,77;2,7;0;0,412;25,9;62;18;26,6;11,18;11.561;0,127;1262;5;100;60
